Total_Viewers,Season,Game_ID,Game_Date,Away_Team,Home_Team,is_weekend,is_christmas,Total_FGA,Total_FTA,HT_Diff,Q4_Diff,Final_Diff,Avg_Pace,Avg_EFG,Total_Fouls,Avg_Win.,Win._Diff,First_Five_Games,Num_OT,is_opening_day,Num_Allstars,Active_Allstars,Num_Internationals,Active_Internationals,jumpshots_made,layups_made,dunks_made,tipins_made,MVP_points,SMA_points,ROY_points,MIP_points,DPOY_points,All_NBA_points,Home_Twit_Followers,Home_Twit_Favorites,Away_Twit_Followers,Away_Twit_Favorites
16127,2016-17,21601125,1490884200,HOU,POR,False,False,181,45,9,11,10,98.5,0.51675,36,0.587837837837838,0.202702702702703,False,0,False,1,1,5,3,26.61738325,13.6561135,4.74823475,0.960597,753,428,0,4,1,512,2409286,27704,7024677,15067
10009,2016-17,21601124,1490882400,LAC,PHX,False,False,172,58,8,1,6,101,0.59785,48,0.442719298245614,0.298771929824561,False,0,False,1,1,4,1,27.12112225,12.76433,4.771354,1.44959,0,20,3,18,0,104,1906249,30335,15058088,16167
3138,2016-17,21601131,1490961600,DAL,MEM,False,False,151,45,21,11,9,88,0.50025,43,0.482792792792793,0.127747747747748,False,0,False,1,1,8,5,28.2265375,11.9486855,3.57663825,0.9159905,0,47,1,9,0,48,3184724,21953,5118102,5367
7254,2016-17,21601127,1490958000,DEN,CHA,False,False,176,41,0,8,8,95,0.57645,36,0.463153153153153,0.01963963963964,False,0,False,1,1,7,5,27.2932715,13.88244025,4.032477,0.905173,0,0,8,163,0,12,2733906,4198,1997906,4007
10946,2016-17,21601130,1490961600,DET,MIL,False,False,181,50,8,2,3,90.5,0.49485,45,0.490263157894737,0.059473684210526,False,1,False,1,1,6,5,26.86451725,13.45432025,4.616594,1.09407825,7,22,414,428,0,258,2064668,15075,1210553,31678
10970,2016-17,21601126,1490958000,IND,TOR,False,False,169,56,2,12,11,94.5,0.5068,44,0.546666666666667,0.106666666666667,False,0,False,3,2,10,6,28.2570095,12.6498815,3.84798525,0.95541825,1,0,0,3,0,102,1320103,6828,2644391,7205
10333,2016-17,21601133,1490961600,NYK,MIA,False,False,163,42,4,2,4,92,0.48515,35,0.433333333333333,0.12,False,0,False,1,0,7,4,26.69285125,12.988624,4.1894655,1.313392,0,26,9,42,3,18,1190737,5552,1459128,29343
15181,2016-17,21601129,1490959800,ORL,BOS,False,False,182,59,7,2,1,102.5,0.4966,39,0.5,0.28,False,0,False,1,1,11,5,26.884097,13.52418325,4.02036025,0.84645375,81,0,1,36,0,237,1345577,9209,841785,9647
17345,2016-17,21601128,1490959800,PHI,CLE,False,False,177,35,18,27,17,98,0.5748,37,0.504234234234234,0.261801801801802,False,0,False,3,3,10,4,26.467326,13.779164,4.55667075,0.950718,333,0,443,0,7,512,50490391,2113,1196262,17438
4878,2016-17,21601132,1490961600,SAC,NOP,False,False,184,36,20,20,28,101.5,0.4819,30,0.406666666666667,0.04,False,0,False,2,2,7,6,26.8941075,13.1457525,4.70103175,0.847865,2,0,21,0,0,385,2952552,4291,1329633,30999
29918,2016-17,21601135,1490967000,SAS,OKC,False,False,166,54,13,5,5,94,0.4663,44,0.675675675675676,0.189189189189189,False,0,False,2,2,8,7,26.419253,13.513838,4.59625125,1.0599265,1388,28,0,0,186,989,7064589,7562,16852069,3610
9925,2016-17,21601134,1490965200,WAS,UTA,False,False,159,47,3,3,7,90,0.4794,41,0.613333333333333,0,False,0,False,2,2,10,7,27.37655675,13.050869,4.84235225,0.969258,7,0,0,180,269,491,2118110,5396,2530772,6220
16209,2016-17,21601138,1491037200,ATL,CHI,True,False,175,31,6,5,2,95.5,0.5234,33,0.5,0.04,False,0,False,2,1,8,5,26.369609,13.32800525,4.0977755,1.08380425,0,3,0,17,0,195,3073385,6265,7796692,3721
13781,2016-17,21601137,1491031800,LAL,LAC,True,False,159,64,5,21,11,96,0.54855,46,0.438701298701299,0.317402597402597,False,0,False,1,1,6,1,27.229988,12.69596025,5.31061175,1.26334375,0,20,0,0,0,104,15058088,16167,2889635,8639
7717,2016-17,21601139,1491040800,ORL,BKN,True,False,185,31,7,0,10,100,0.562,30,0.284298245614035,0.141929824561403,False,0,False,0,0,7,4,26.539462,13.64901425,4.10334,0.93137725,0,0,0,0,0,0,2877818,12167,841785,9647
8759,2016-17,21601141,1491055200,PHX,POR,True,False,176,63,10,10,13,101,0.5453,49,0.39140350877193,0.203859649122807,False,0,False,0,0,3,2,27.60576375,12.8511415,4.094422,1.22501025,0,0,3,21,0,12,2409286,27704,1906249,30335
9760,2016-17,21601140,1491048000,SAC,MIN,True,False,165,71,4,6,6,101,0.5673,50,0.393492176386913,0.023826458036984,False,0,False,0,0,7,6,27.0330445,13.448485,5.1633585,1.00146675,0,0,21,0,0,50,4454840,8931,1329633,30999
17959,2016-17,21601145,1491109200,BOS,NYK,True,False,157,51,13,17,16,94,0.53415,45,0.513157894736842,0.263157894736842,False,0,False,2,1,11,4,26.47208475,13.812909,3.9370525,0.9382525,81,0,9,39,0,237,1459128,29343,1345577,9209
18937,2016-17,21601142,1491116400,CHA,OKC,True,False,161,44,5,14,12,104,0.5438,33,0.516929824561404,0.11280701754386,False,0,False,2,2,4,3,25.97628275,14.27218775,4.11085375,0.86652225,888,14,0,0,3,498,7350734,7368,2733906,4198
9681,2016-17,21601146,1491127200,CHI,NOP,True,False,173,53,16,8,7,99,0.51445,37,0.460526315789474,0.052631578947369,False,0,False,3,3,7,6,26.2596575,13.432821,4.379968,0.92789175,2,0,0,0,0,577,2952552,4291,3073385,6265
9861,2016-17,21601149,1491127200,DEN,MIA,True,False,173,48,10,6,3,98,0.54925,36,0.476754385964912,0.020175438596491,False,0,False,0,0,7,5,27.2468455,13.32089775,4.469273,1.254212,0,26,9,202,3,30,1190737,5552,2011471,8237
9775,2016-17,21601153,1491138000,HOU,PHX,True,False,200,52,5,7,7,109,0.5,47,0.478383458646616,0.385338345864662,False,0,False,1,0,6,4,25.36645,14.316834,5.10303975,1.27377425,753,428,3,19,1,500,1915034,30849,1240518,19163
4922,2016-17,21601147,1491127200,PHI,TOR,True,False,165,44,10,10,8,95,0.54765,39,0.486842105263158,0.236842105263158,False,0,False,2,1,13,9,26.71529375,13.50745175,4.21730675,0.93430275,1,0,443,1,4,62,1352452,6982,1196262,17438
17454,2016-17,21601151,1491118200,UTA,SAS,True,False,166,35,2,10,6,89.5,0.55905,35,0.695877192982456,0.154912280701754,False,0,False,2,2,13,9,27.5051595,12.2622625,4.75240725,1.01381775,500,14,0,117,452,857,16357843,3607,2118110,5396
25415,2016-17,21601152,1491134400,WAS,GSW,True,False,181,51,10,18,24,105,0.5867,40,0.710526315789474,0.210526315789474,False,0,False,5,4,6,4,27.120365,13.5479025,5.08472375,1.0142305,61,326,0,63,434,802,17478712,4971,2530772,6220
16527,2016-17,21600940,1491260400,POR,MIN,False,False,169,53,8,3,1,89,0.51195,36,0.45,0.1,False,0,False,0,0,4,4,27.7054275,13.02820625,4.692596,0.99013425,0,0,0,3,0,62,4454840,8931,2409286,27704
6193,2016-17,21601154,1491303600,BKN,PHI,False,False,172,60,28,34,23,103.5,0.62595,40,0.298701298701299,0.12987012987013,False,0,False,0,0,8,3,25.70131025,14.43795425,4.12398,0.84712975,0,0,443,0,4,0,1196262,17438,2914263,12247
6874,2016-17,21601155,1491303600,CHA,WAS,False,False,162,40,12,6,7,95.5,0.6014,35,0.532467532467532,0.12987012987013,False,0,False,2,2,5,4,27.5659545,13.64629025,3.8512015,0.9147425,7,0,0,63,0,125,2530772,6220,2733906,4198
8756,2016-17,21601160,1491307200,CHI,NYK,False,False,172,39,14,16,9,92.5,0.46405,37,0.435064935064935,0.116883116883117,False,0,False,2,2,9,5,26.23499925,13.5447075,4.13424725,1.12867975,0,0,8,3,0,192,10233878,26652,3073385,6265
3964,2016-17,21601163,1491316200,DAL,SAC,False,False,160,31,2,1,11,93.5,0.5,23,0.405331510594669,0.031442241968558,False,0,False,0,0,10,7,28.767153,11.91169975,4.250794,0.858701,0,0,22,4,0,0,1329633,30999,4842875,5273
16097,2016-17,21601161,1491309000,MEM,SAS,False,False,169,36,2,9,6,86,0.47225,40,0.660885167464115,0.230861244019139,False,1,False,2,2,8,6,27.28411375,12.602142,3.78974225,1.10089175,500,61,0,5,183,539,16357843,3607,3154752,4616
15652,2016-17,21601159,1491307200,MIL,OKC,False,False,165,51,24,30,31,93.5,0.45315,39,0.542634996582365,0.046308954203691,False,0,False,2,2,6,6,24.93939725,14.83747575,5.26498825,1.02696325,895,36,414,428,3,756,7350734,7368,1864953,14998
23792,2016-17,21601162,1491316200,MIN,GSW,False,False,180,50,8,18,14,98,0.5275,38,0.613038277511962,0.410287081339713,False,0,False,4,3,6,5,26.457283,13.64262475,5.69423925,1.01665475,54,326,0,0,434,727,17478712,4971,4454840,8931
18511,2016-17,21601156,1491303600,ORL,CLE,False,False,168,47,2,21,20,97,0.547,39,0.497693096377307,0.294087491455912,False,0,False,3,3,9,5,27.30547775,12.990224,4.53603075,1.0349655,333,0,0,0,3,512,50696575,2132,866201,11528
5521,2016-17,21601164,1491316200,POR,UTA,False,False,156,36,6,11,19,88.5,0.5285,36,0.551948051948052,0.116883116883117,False,0,False,1,1,8,5,27.86474425,12.307806,4.49888875,0.893381,0,0,0,120,269,378,2118110,5396,2409286,27704
32003,2016-17,21601169,1491393600,CLE,BOS,False,False,173,47,15,24,23,94.5,0.4889,44,0.649350649350649,0,False,0,False,4,4,10,2,27.13858275,13.60755925,4.1602955,0.90220875,414,0,1,36,3,749,1304251,9512,50095963,3019
7353,2016-17,21601172,1491402600,DAL,LAC,False,False,161,49,13,17,11,96.5,0.54625,45,0.509074259074259,0.186979686979687,False,0,False,1,1,8,4,28.9548945,11.4046095,4.4569635,1.07194825,0,20,1,4,0,104,14764883,16143,4842875,5273
9611,2016-17,21601168,1491393600,DEN,HOU,False,False,191,56,9,6,6,107,0.45535,44,0.577922077922078,0.194805194805195,False,0,False,1,1,9,6,25.85651275,14.6353265,5.27297375,1.0269045,753,428,8,164,1,512,6818091,14988,1997906,4007
24861,2016-17,21601171,1491400800,GSW,PHX,False,False,193,50,6,13,9,104.5,0.51185,41,0.551282051282051,0.538461538461538,False,0,False,4,3,5,3,26.35761925,13.46556,5.09606525,1.25153075,54,326,3,18,434,677,1915034,30849,17478712,4971
14455,2016-17,21601170,1491395400,LAL,SAS,False,False,175,20,12,6,7,98,0.52015,26,0.532467532467533,0.493506493506494,False,0,False,1,1,10,7,27.35504475,12.73722825,4.88719825,1.15920075,500,14,0,0,183,491,16357843,3607,2874125,7971
9183,2016-17,21601165,1491390000,MIA,CHA,False,False,162,36,1,13,13,88,0.5506,31,0.471028971028971,0.018981018981019,False,0,False,1,1,4,2,27.205161,13.054491,3.712655,1.114937,0,26,1,39,3,18,2733906,4198,1190737,5552
18141,2016-17,21601167,1491393600,OKC,MEM,False,False,163,45,7,5,3,92,0.52485,38,0.554945054945055,0.032967032967033,False,0,False,2,2,4,2,25.56583925,14.016646,4.1393395,1.00811175,888,61,0,5,3,546,2929295,21857,7409830,7584
10095,2016-17,21601166,1491391800,TOR,DET,False,False,167,33,10,12,3,92.5,0.54875,35,0.528554778554778,0.148018648018648,False,0,False,2,2,9,5,28.30355875,12.34610325,3.823149,1.07963325,1,0,0,1,0,62,1291014,33514,2111395,6282
15080,2016-17,21601177,1491480000,BOS,ATL,False,False,179,68,16,10,7,104,0.5253,59,0.573759573759574,0.134532134532135,False,0,False,2,2,10,3,26.6066945,13.59620675,3.90058075,0.893377,81,3,1,53,0,240,7087424,4137,1304251,9512
8207,2016-17,21601173,1491476400,CHI,PHI,False,False,182,39,6,13,12,102.5,0.4368,38,0.423076923076923,0.128205128205128,False,0,False,1,1,10,6,25.80885975,14.04492175,4.238195,0.9526335,0,0,443,0,4,192,1196262,17438,1387201,8395
9587,2016-17,21601175,1491476400,MIL,IND,False,False,151,40,6,12,15,92,0.53365,34,0.5,0.025641025641026,False,0,False,2,2,7,4,26.817968,13.7580985,4.64143025,0.96986325,7,22,414,430,0,298,2644391,7205,1864953,14998
11324,2016-17,21601178,1491489000,MIN,POR,False,False,168,46,8,7,7,98,0.48915,40,0.444888444888445,0.084582084582085,False,0,False,0,0,4,3,27.7054275,13.02820625,4.692596,0.99013425,0,0,0,3,0,62,2360830,26420,4454840,8931
10660,2016-17,21601176,1491478200,WAS,NYK,False,False,169,49,8,7,3,91,0.5195,41,0.493589743589744,0.217948717948718,False,0,False,2,2,8,6,27.05364475,13.58042325,4.328012,1.1131975,7,0,8,66,0,125,10557625,27941,2472842,6169
24752,2016-17,21601179,1491564600,ATL,CLE,False,False,170,25,2,5,14,97,0.56625,27,0.583333333333333,0.141025641025641,False,0,False,4,3,8,3,27.02807525,13.0622475,4.41625125,1.08188875,333,3,0,17,3,515,50095963,3019,7796692,3721
10359,2016-17,21601182,1491566400,DET,HOU,False,False,195,44,2,12,5,100,0.48665,32,0.564102564102564,0.230769230769231,False,0,False,1,1,6,2,26.464644,13.6419185,4.70295625,1.05536875,753,428,0,1,1,500,6756861,14460,1291014,33514
15349,2016-17,21601180,1491564600,MIA,TOR,False,False,168,53,10,5,2,97,0.45525,45,0.547387211944174,0.120415449529374,False,0,False,2,2,9,5,27.607317,12.511562,4.0733445,1.260933,1,26,1,40,3,80,2111395,6282,1190737,5552
8651,2016-17,21601185,1491570000,MIN,UTA,False,False,154,50,5,7,7,91,0.61565,46,0.506410256410256,0.217948717948718,False,0,False,1,1,10,7,26.71347475,13.14559125,5.45186775,0.97168225,0,0,0,117,269,416,2250893,5501,4454840,8931
4993,2016-17,21601184,1491570000,NOP,DEN,False,False,177,45,1,18,16,101.5,0.56225,34,0.448717948717949,0.051282051282051,False,0,False,2,2,8,7,26.80562,13.70468675,4.75500825,0.90284,2,0,8,163,0,397,1896446,8195,2952552,4291
4844,2016-17,21601181,1491566400,NYK,MEM,False,False,163,25,6,2,13,85.5,0.5363,30,0.455696202531646,0.151898734177215,False,0,False,2,2,7,4,26.32883375,13.29462475,3.78115525,1.1059425,0,47,8,8,0,48,3412322,22765,10563739,29383
18190,2016-17,21601186,1491573600,OKC,PHX,False,False,176,64,23,23,21,90,0.48475,52,0.427702044790652,0.298442064264849,False,0,False,1,1,4,3,25.5279045,14.220102,4.69753775,1.252667,888,14,3,18,3,498,1101078,30826,7409830,7584
10152,2016-17,21601187,1491575400,SAC,LAL,False,False,161,38,1,1,4,92,0.51255,34,0.346153846153846,0.102564102564103,False,0,False,0,0,8,4,27.0422465,13.2030505,5.10444225,1.0500965,0,0,21,0,0,0,2889635,8639,1329633,30999
9287,2016-17,21601183,1491568200,SAS,DAL,False,False,184,30,11,6,13,93,0.4704,28,0.58974358974359,0.358974358974359,False,0,False,1,1,12,9,29.07995125,11.4458775,4.03355,0.96780525,500,14,1,4,183,491,4842875,5273,16357843,3607
17173,2016-17,21601188,1491642000,CHI,BKN,True,False,182,41,6,7,1,102,0.49195,33,0.367088607594937,0.253164556962025,False,0,False,1,1,6,3,26.1354815,13.998148,3.9247995,0.98904775,0,0,0,0,0,192,2878638,7951,9138980,6583
6374,2016-17,21601190,1491645600,IND,ORL,True,False,170,41,9,17,15,101.5,0.6142,31,0.424050632911392,0.139240506329114,False,0,False,1,1,8,4,27.754556,12.83821775,4.047414,0.9160785,0,0,0,2,0,40,866201,11528,2644391,7205
18142,2016-17,21601193,1491654600,LAC,SAS,True,False,164,28,9,12,11,89.5,0.50535,32,0.689873417721519,0.164556962025316,False,0,False,2,2,8,5,28.01247075,12.058066,4.6700675,1.2568495,500,34,0,0,183,595,16357843,3607,14764883,16143
7023,2016-17,21601191,1491649200,MIL,PHI,True,False,156,43,6,7,8,94,0.4418,37,0.430379746835443,0.151898734177215,False,0,False,1,1,10,7,25.27625225,14.61566875,5.01075175,0.94874775,7,22,857,428,4,258,1196262,17438,1864953,14998
26725,2016-17,21601195,1491661800,NOP,GSW,True,False,182,35,8,25,22,94,0.53995,30,0.620253164556962,0.405063291139241,False,0,False,6,6,6,4,26.318346,13.33989225,5.2319125,0.863053,56,326,0,0,434,1062,34696038,4904,2952552,4291
11391,2016-17,21601194,1491660000,UTA,POR,True,False,168,40,6,17,15,88,0.4598,34,0.556962025316456,0.126582278481013,False,0,False,1,1,8,4,27.86474425,12.307806,4.49888875,0.893381,0,0,0,120,269,378,2360830,26420,2250893,5501
39763,2016-17,21601197,1491723000,CLE,ATL,True,False,192,57,19,26,1,98,0.53605,49,0.582278481012658,0.126582278481013,False,1,False,4,4,8,3,27.02807525,13.0622475,4.41625125,1.08188875,333,3,0,17,3,515,7787467,3958,50089932,3019
4850,2016-17,21601199,1491732000,DAL,PHX,True,False,177,51,3,19,13,95,0.5526,41,0.34628164556962,0.117563291139241,False,0,False,0,0,8,6,28.18860275,12.1521415,4.1348365,1.16054575,0,0,4,22,0,0,1101078,30826,4842875,5273
3640,2016-17,21601201,1491732000,DET,MEM,True,False,157,29,9,8,13,88,0.5505,28,0.496598101265823,0.081803797468355,False,0,False,1,1,4,2,27.49095925,12.6334905,3.49094525,1.07522675,0,47,0,5,0,48,3223508,22819,1291014,33514
7823,2016-17,21601200,1491732000,HOU,SAC,True,False,174,61,16,18,7,104,0.61145,40,0.531645569620253,0.278481012658228,False,0,False,1,1,8,5,25.94500025,14.07639225,5.21899725,0.9719295,753,428,21,1,1,500,1329633,30999,6632769,7598
13714,2016-17,21601202,1491744600,MIN,LAL,True,False,167,51,2,1,1,97.5,0.5294,39,0.348101265822785,0.088607594936709,False,0,False,0,0,7,4,26.56336,13.620557,5.58665875,1.11706525,0,0,0,0,0,50,2889635,8639,4454840,8931
38604,2016-17,21601198,1491728400,OKC,DEN,True,False,180,37,1,10,1,96.5,0.4948,35,0.525316455696203,0.088607594936709,False,0,False,1,1,7,5,26.01796725,14.5385945,4.86747175,1.00579725,888,14,8,163,3,510,1548131,7893,7409830,7584
13009,2016-17,21601196,1491714000,TOR,NYK,True,False,158,38,3,1,13,91,0.5491,32,0.49375,0.2375,False,0,False,3,3,12,6,27.14143325,13.0072375,4.113359,1.110349,1,0,8,4,0,62,10233878,26652,2111395,6282
9874,2016-17,21601204,1491823800,BKN,BOS,False,False,177,60,18,13,9,102.5,0.46725,42,0.44375,0.3875,False,0,False,1,1,8,1,26.372567,14.2663495,3.72760475,0.7986205,81,0,1,36,0,237,1345577,9209,2842193,7871
34893,2016-17,21601205,1491823800,CLE,MIA,False,False,184,56,4,11,3,100,0.54965,51,0.5625,0.15,False,1,False,3,3,6,1,27.35934925,12.78327425,4.4127085,1.27734825,333,26,1,39,6,530,1190737,5552,50089932,3019
11731,2016-17,21601210,1491834600,HOU,LAC,False,False,175,55,4,28,29,99,0.5034,39,0.64375,0.0625,False,0,False,2,2,6,3,26.13274175,13.569302,5.42516675,1.18517675,753,448,0,1,1,604,14764883,16143,6708763,7631
8401,2016-17,21601203,1491822000,IND,PHI,False,False,160,52,10,11,9,94.5,0.5796,42,0.425,0.15,False,0,False,1,1,9,3,26.91640425,13.62715775,4.068054,0.831831,0,0,443,2,4,40,1196262,17438,2644391,7205
6537,2016-17,21601206,1491825600,ORL,CHI,False,False,173,32,27,33,47,95.5,0.49085,34,0.41875,0.1375,False,0,False,1,1,9,7,26.6470115,13.25598175,4.217555,1.036881,0,0,0,0,0,192,9138980,6583,866201,11528
17429,2016-17,21601209,1491832800,SAS,POR,False,False,173,35,4,5,1,90.5,0.4919,32,0.63125,0.2625,False,0,False,1,1,7,5,28.49711225,12.1448775,3.9931355,1.03226975,500,14,0,3,183,503,2360830,26420,16852069,3610
25411,2016-17,21601211,1491834600,UTA,GSW,False,False,172,32,2,0,6,93,0.53005,34,0.71875,0.2125,False,0,False,5,5,10,4,26.61659975,12.9222245,5.500532,0.9199015,54,326,0,117,703,1043,34696038,4904,2367079,5426
5372,2016-17,21601208,1491825600,WAS,DET,False,False,177,21,13,6,4,97,0.5294,31,0.53125,0.1375,False,0,False,1,0,5,4,28.21577025,12.919289,4.037802,1.08248175,7,0,0,63,0,125,1266480,22081,660685,4417
6315,2016-17,21601212,1491910200,CHA,ATL,False,False,167,37,19,23,27,91,0.45495,34,0.484722222222222,0.080555555555556,False,0,False,2,2,6,3,26.873887,13.33346425,3.71619775,0.9194775,0,3,0,17,0,3,7960915,3972,2119801,3923
6239,2016-17,21601214,1491913800,DEN,DAL,False,False,172,25,13,8,18,95.5,0.53055,25,0.4375,0.075,False,0,False,0,0,11,8,28.6786655,12.470634,4.3047705,0.913676,0,0,9,167,0,12,4842875,5273,1217540,7598
16590,2016-17,21601213,1491912000,OKC,MIN,False,False,172,50,13,1,2,92,0.4709,38,0.48125,0.1875,False,0,False,1,1,5,5,25.62756825,14.39716675,5.29571175,1.017791,888,14,0,0,3,548,4454840,8931,7252596,6938
3827,2016-17,21601216,1491921000,PHX,SAC,False,False,192,67,19,20,25,105,0.49255,46,0.341898148148148,0.091203703703704,False,0,False,0,0,6,5,26.93338075,13.27142025,4.5651845,1.23634275,0,0,24,18,0,0,1225559,30432,1101078,30826
8926,2016-17,21601226,1491998400,ATL,IND,False,False,154,38,7,16,18,89,0.51485,29,0.518518518518519,0.024691358024691,False,0,False,2,1,7,2,27.4771535,12.91024125,3.9276345,0.96300175,0,3,0,19,0,43,2644391,7205,7914494,3283
9886,2016-17,21601222,1491998400,BKN,CHI,False,False,181,39,18,19,39,100.5,0.42415,34,0.37037037037037,0.246913580246914,False,0,False,1,1,6,3,26.1354815,13.998148,3.9247995,0.98904775,0,0,0,0,0,192,10803464,6479,2842193,7871
2955,2016-17,21601223,1491998400,DAL,MEM,False,False,159,53,9,4,7,89,0.47025,42,0.462962962962963,0.135802469135803,False,0,False,1,1,8,4,28.2265375,11.9486855,3.57663825,0.9159905,0,47,1,9,0,48,3416705,22984,4563328,5040
3723,2016-17,21601217,1491998400,DET,ORL,False,False,193,45,10,6,4,101.5,0.4981,37,0.401234567901235,0.111111111111111,False,0,False,0,0,7,5,27.80110525,12.5344395,4.02257775,1.0402935,0,0,0,0,0,0,563053,4402,1291014,33514
20049,2016-17,21601229,1492007400,LAL,GSW,False,False,183,36,14,23,15,104,0.4923,39,0.567901234567901,0.493827160493827,False,0,False,4,4,7,3,26.466485,13.39719025,5.635323,1.0652845,54,326,0,0,434,677,34182437,8078,2874125,7971
13090,2016-17,21601219,1491998400,MIL,BOS,False,False,175,43,1,2,18,96,0.49635,37,0.580246913580247,0.123456790123457,False,0,False,2,2,10,5,25.947509,14.444064,4.6143765,0.9002385,88,22,415,464,0,495,1345577,9209,1833544,14703
6123,2016-17,21601224,1491998400,MIN,HOU,False,False,188,37,0,14,5,100,0.5749,29,0.524691358024691,0.283950617283951,False,0,False,1,1,7,5,25.46611375,14.49389875,5.70121375,1.03889825,753,428,0,1,1,550,6818091,14988,4454840,8931
5069,2016-17,21601230,1492007400,NOP,POR,False,False,175,34,0,7,3,98.5,0.52385,35,0.45679012345679,0.098765432098766,False,0,False,2,2,4,2,27.5664905,12.72547375,4.23026925,0.8365325,2,0,0,3,0,397,2360830,26420,2906592,4291
8064,2016-17,21601220,1491998400,PHI,NYK,False,False,171,52,3,9,1,93.5,0.5564,43,0.358024691358025,0.024691358024691,False,0,False,1,1,11,5,25.800828,13.98451375,4.33342775,0.98676175,0,0,451,3,4,0,10233878,26652,1196262,17438
5764,2016-17,21601228,1492007400,SAC,LAC,False,False,164,39,6,14,20,88,0.5515,33,0.506172839506173,0.222222222222222,False,0,False,1,1,6,3,27.6996725,12.52388825,4.8873115,1.14774525,0,20,21,0,0,104,14764883,16143,1290850,30072
16987,2016-17,21601218,1491998400,TOR,CLE,False,False,162,40,19,17,15,88.5,0.4729,34,0.623456790123457,0.012345679012346,False,0,False,5,3,11,6,27.80793125,12.80188775,4.336602,1.07430525,334,0,0,1,3,574,9652057,4896,1553117,6950
9356,2016-17,21601221,1491998400,WAS,MIA,False,False,175,26,6,14,8,95,0.5456,26,0.549382716049383,0.111111111111111,False,0,False,1,1,5,3,27.5195285,13.08474775,4.2879975,1.2637815,7,26,1,102,3,143,1190737,5552,2095642,5865
87412,2017-18,21700001,1508241600,BOS,CLE,False,False,171,50,16,1,3,99.5,0.47125,49,0.5,0,True,0,True,4,4,10,8,26.2513135,14.3888035,4.16072025,1.0852325,738,9,101,40,42,575,56597786,2574,5911124,16892
15582,2017-18,21700009,1508329800,ATL,DAL,False,False,180,36,11,0,6,98.5,0.5496,37,0.5,0,True,0,False,0,0,10,8,27.82702475,12.875852,4.23920525,0.90545525,0,1,1,1,0,0,4877457,5840,776497,7083
15894,2017-18,21700004,1508324400,BKN,IND,False,False,196,64,2,8,9,112.5,0.55315,50,0.5,0,True,0,False,1,1,5,4,26.5290565,14.70606825,3.8178605,0.956324,2,0,0,555,1,105,902104,16930,3243098,10903
13344,2017-18,21700003,1508324400,CHA,DET,False,False,169,41,11,12,12,99,0.46645,36,0.5,0,True,0,False,2,2,4,1,26.7256215,13.9028935,4.02842625,1.05194275,0,0,0,46,1,8,1325218,47160,8187038,20093
14353,2017-18,21700010,1508331600,DEN,UTA,False,False,158,28,9,5,10,94.5,0.5568,36,0.5,0,True,0,False,0,0,12,10,25.75136475,14.625402,5.01222775,1.101873,0,62,323,34,466,81,4557635,14596,947121,10178
26984,2017-18,21700013,1508335200,HOU,SAC,False,False,171,39,4,3,5,96.5,0.4963,34,0.75,0.5,True,0,False,1,1,8,7,26.494495,14.26921025,4.615114,0.951475,965,247,0,99,2,561,2047204,18609,13972740,4089
16481,2017-18,21700005,1508324400,MIA,ORL,False,False,192,46,3,10,7,106,0.4964,38,0.5,0,True,0,False,1,1,7,6,25.671077,14.64580025,4.63130575,1.0913835,0,19,0,3,0,0,795506,8606,1468175,9775
14389,2017-18,21700008,1508328000,NOP,MEM,False,False,171,57,2,9,12,94,0.44845,60,0.5,0,True,0,False,2,2,5,3,25.07095425,15.203261,4.63625425,1.06936275,445,5,0,10,150,493,3489029,9234,3091974,21487
37819,2017-18,21700006,1508324400,PHI,WAS,False,False,191,57,3,8,5,105,0.50055,48,0.5,0,True,0,False,3,3,9,8,26.3445265,14.02893125,4.51656275,0.98644525,4,2,481,3,171,330,2607854,6668,3065904,32747
13509,2017-18,21700012,1508335200,POR,PHX,False,False,179,46,25,43,48,98.5,0.4603,42,0.5,0,True,0,False,1,1,3,2,26.61132725,13.396898,3.89639375,1.39564675,207,0,0,1,1,432,1805632,31488,2446274,40453
36315,2017-18,21700014,1508412600,CHI,TOR,False,False,172,47,21,20,17,100,0.51285,42,0.5,0,True,0,False,2,2,11,9,26.58943175,13.888794,3.9982345,1.136443,32,65,0,18,0,168,1751684,12224,560673,18588
59644,2017-18,21700016,1508423400,LAC,LAL,False,False,198,36,11,24,16,106.5,0.4386,35,0.5,0,True,0,False,0,0,6,5,24.480529,14.55164825,5.4837535,1.5323085,0,499,3,52,0,0,3317406,11733,2869161,7425
69428,2017-18,21700015,1508414400,NYK,OKC,False,False,169,42,11,20,21,99,0.4719,45,0.5,0,True,0,False,3,3,7,6,26.15740425,13.7754925,4.693481,1.20185275,76,0,0,35,41,379,17656558,14462,1242857,22635
44501,2017-18,21700019,1508497200,BOS,PHI,False,False,176,48,4,3,10,100,0.4555,54,0,0,True,0,False,3,3,12,11,26.1923895,13.42955725,4.25980325,0.98023025,4,4,582,43,213,404,3065904,32747,5123142,15830
44508,2017-18,21700021,1508497200,CLE,MIL,False,False,163,29,6,13,19,93,0.5708,27,1,0,True,0,False,3,3,8,7,25.79405875,15.4159865,4.94159875,1.1175405,813,6,0,7,0,855,1838028,11521,56597786,2574
