,Unnamed: 0,Season,Game_ID,Game_Date,Away_Team,Home_Team,Total_Viewers,Home_Win,is_weekend,is_christmas,Total_FGA,Total_FTA,HT_Diff,Q4_Diff,Final_Diff,Avg_Pace,Avg_EFG,Start_Time,Total_Fouls,Avg_Win%,Win%_Diff,First_Five_Games,Num_OT,is_opening_day,Num_Allstars,Active_Allstars
869,870,2016-17,21601062,2017-03-22,PHI,OKC,10737,True,False,False,175.0,47.0,13.0,25.0,25.0,95.5,0.51975,08:00,40.0,0.4714285714285714,0.19999999999999996,False,0.0,False,1.0,1.0
870,871,2016-17,21601069,2017-03-23,LAC,DAL,16066,True,False,False,162.0,39.0,6.0,2.0,2.0,94.0,0.5123,08:30,34.0,0.5128968253968254,0.16865079365079366,False,0.0,False,1.0,1.0
871,872,2016-17,21601070,2017-03-23,MEM,SAS,13274,True,False,False,155.0,38.0,9.0,5.0,7.0,85.5,0.51625,08:30,37.0,0.6674044265593562,0.2080482897384306,False,0.0,False,2.0,2.0
872,873,2016-17,21601071,2017-03-23,NYK,POR,7972,True,False,False,168.0,49.0,21.0,17.0,15.0,94.5,0.4969,10:00,40.0,0.4187122736418511,0.07686116700201207,False,0.0,False,1.0,1.0
873,874,2016-17,21601067,2017-03-23,PHX,BKN,7114,True,False,False,188.0,76.0,2.0,19.0,28.0,110.0,0.44894999999999996,07:30,56.0,0.2549295774647887,0.10985915492957743,False,0.0,False,0.0,0.0
874,875,2016-17,21601068,2017-03-23,TOR,MIA,12977,False,False,False,161.0,55.0,2.0,7.0,17.0,96.5,0.45389999999999997,07:30,44.0,0.5422535211267605,0.09859154929577463,False,0.0,False,2.0,1.0
875,876,2016-17,21601078,2017-03-24,ATL,MIL,11969,True,False,False,171.0,40.0,2.0,2.0,3.0,92.0,0.47319999999999995,08:00,42.0,0.5140845070422535,0.014084507042253502,False,0.0,False,2.0,1.0
876,877,2016-17,21601072,2017-03-24,BKN,WAS,6041,True,False,False,179.0,48.0,21.0,16.0,21.0,101.0,0.5497,07:00,41.0,0.4084507042253521,0.39436619718309857,False,0.0,False,1.0,1.0
877,878,2016-17,21601073,2017-03-24,CLE,CHA,24012,False,False,False,164.0,48.0,6.0,5.0,7.0,93.0,0.54635,07:00,39.0,0.5539235412474849,0.20643863179074445,False,0.0,False,4.0,4.0
878,879,2016-17,21601075,2017-03-24,DEN,IND,7227,False,False,False,177.0,54.0,11.0,19.0,8.0,99.0,0.546,07:00,44.0,0.49295774647887325,0.02816901408450706,False,0.0,False,1.0,1.0
879,880,2016-17,21601074,2017-03-24,DET,ORL,3033,True,False,False,187.0,33.0,18.0,30.0,28.0,98.0,0.47350000000000003,07:00,34.0,0.41666666666666663,0.1111111111111111,False,0.0,False,0.0,0.0
880,881,2016-17,21601080,2017-03-24,MIN,LAL,14580,True,False,False,183.0,50.0,13.0,8.0,11.0,95.0,0.5617,10:30,43.0,0.3408450704225352,0.11830985915492959,False,1.0,False,0.0,0.0
881,882,2016-17,21601079,2017-03-24,NOP,HOU,14684,True,False,False,184.0,34.0,1.0,1.0,10.0,101.0,0.5379499999999999,08:00,34.0,0.556338028169014,0.2676056338028169,False,0.0,False,3.0,3.0
882,883,2016-17,21601077,2017-03-24,PHI,CHI,7666,False,False,False,174.0,54.0,13.0,22.0,10.0,99.0,0.53195,08:00,37.0,0.4192097026604069,0.10602503912363065,False,0.0,False,1.0,1.0
883,884,2016-17,21601076,2017-03-24,PHX,BOS,16590,True,False,False,180.0,84.0,23.0,17.0,10.0,109.0,0.5155,07:30,62.0,0.4722222222222222,0.33333333333333326,False,0.0,False,1.0,1.0
884,885,2016-17,21601081,2017-03-24,SAC,GSW,21119,True,False,False,172.0,31.0,7.0,20.0,14.0,97.5,0.5464,10:30,31.0,0.5915492957746479,0.4225352112676057,False,0.0,False,4.0,3.0
885,886,2016-17,21601086,2017-03-25,MIN,POR,9721,True,True,False,147.0,49.0,14.0,20.0,12.0,88.0,0.60405,10:00,34.0,0.4295774647887324,0.07042253521126762,False,0.0,False,0.0,0.0
886,887,2016-17,21601085,2017-03-25,NYK,SAS,14074,True,True,False,186.0,23.0,18.0,4.0,8.0,96.0,0.4968,08:30,34.0,0.5748239436619718,0.39964788732394363,False,0.0,False,2.0,1.0
887,888,2016-17,21601084,2017-03-25,TOR,DAL,10428,False,True,False,163.0,29.0,10.0,10.0,8.0,86.0,0.47885,08:30,37.0,0.5169209702660407,0.16060250391236308,False,0.0,False,2.0,1.0
888,889,2016-17,21601082,2017-03-25,UTA,LAC,14202,True,True,False,171.0,46.0,8.0,2.0,13.0,92.0,0.48245000000000005,03:30,39.0,0.6000761035007611,0.02207001522070018,False,0.0,False,2.0,2.0
889,890,2016-17,21601083,2017-03-25,WAS,CLE,35369,False,True,False,165.0,53.0,10.0,5.0,12.0,92.5,0.6063000000000001,07:30,41.0,0.6365414710485133,0.05086071987480434,False,0.0,False,4.0,4.0
890,891,2016-17,21601088,2017-03-26,BKN,ATL,9788,False,True,False,184.0,62.0,7.0,10.0,15.0,103.0,0.42455,01:00,44.0,0.3611111111111111,0.30555555555555547,False,0.0,False,1.0,0.0
891,892,2016-17,21601094,2017-03-26,MEM,GSW,25033,True,True,False,157.0,30.0,2.0,2.0,12.0,88.0,0.5769,08:00,28.0,0.6805555555555556,0.25,False,0.0,False,5.0,4.0
892,893,2016-17,21601093,2017-03-26,MIA,BOS,18792,True,True,False,168.0,49.0,5.0,10.0,4.0,96.0,0.5367,06:00,41.0,0.5649733637747336,0.15772450532724508,False,0.0,False,1.0,1.0
893,894,2016-17,21601095,2017-03-26,NOP,DEN,6276,False,True,False,192.0,26.0,15.0,28.0,25.0,101.0,0.47585,08:00,31.0,0.4513888888888889,0.06944444444444442,False,0.0,False,2.0,2.0
894,895,2016-17,21601091,2017-03-26,OKC,HOU,28523,True,True,False,173.0,49.0,20.0,25.0,12.0,105.0,0.659,03:30,44.0,0.6359546165884193,0.11697965571205005,False,0.0,False,2.0,2.0
895,896,2016-17,21601092,2017-03-26,PHI,IND,5775,True,True,False,177.0,43.0,6.0,12.0,13.0,99.0,0.4718,06:00,36.0,0.4375,0.125,False,0.0,False,1.0,1.0
896,897,2016-17,21601096,2017-03-26,POR,LAL,8899,False,True,False,173.0,35.0,8.0,21.0,16.0,98.0,0.44725,09:30,33.0,0.3819444444444444,0.18055555555555552,False,0.0,False,0.0,0.0
897,898,2016-17,21601089,2017-03-26,SAC,LAC,14415,False,True,False,162.0,41.0,2.0,11.0,1.0,93.0,0.5021,03:30,39.0,0.4847972972972973,0.21959459459459463,False,0.0,False,1.0,1.0
898,899,2016-17,21601099,2017-03-27,CLE,SAS,33443,True,False,False,169.0,30.0,24.0,23.0,29.0,94.0,0.4575,08:00,38.0,0.7152777777777778,0.125,False,0.0,False,4.0,4.0
899,900,2016-17,21601098,2017-03-27,DET,NYK,7226,True,False,False,168.0,34.0,5.0,15.0,14.0,97.0,0.5297499999999999,07:30,32.0,0.4178082191780822,0.0958904109589041,False,0.0,False,1.0,1.0
900,901,2016-17,21601101,2017-03-27,MEM,SAC,7393,True,False,False,157.0,59.0,2.0,6.0,1.0,83.0,0.43984999999999996,10:30,41.0,0.4657534246575342,0.1643835616438356,False,0.0,False,1.0,1.0
901,902,2016-17,21601102,2017-03-27,NOP,UTA,8265,True,False,False,165.0,42.0,5.0,10.0,8.0,92.5,0.5478000000000001,10:30,39.0,0.5136986301369862,0.1780821917808219,False,0.0,False,3.0,3.0
902,903,2016-17,21601097,2017-03-27,ORL,TOR,7078,True,False,False,171.0,63.0,16.0,10.0,19.0,102.0,0.581,07:30,48.0,0.48630136986301364,0.2328767123287671,False,0.0,False,2.0,1.0
903,904,2016-17,21601109,2017-03-28,DEN,POR,12940,True,False,False,186.0,53.0,2.0,10.0,9.0,98.0,0.5245,10:00,42.0,0.4794520547945205,0.0,False,0.0,False,0.0,0.0
904,905,2016-17,21601108,2017-03-28,GSW,HOU,35802,False,False,False,173.0,55.0,8.0,11.0,7.0,101.5,0.49575,08:00,43.0,0.7534246575342466,0.1095890410958904,False,0.0,False,5.0,4.0
905,906,2016-17,21601107,2017-03-28,MIA,DET,12359,False,False,False,164.0,49.0,5.0,9.0,1.0,90.5,0.47895,07:30,41.0,0.46945575712699,0.019992595335061036,False,0.0,False,0.0,0.0
906,907,2016-17,21601104,2017-03-28,MIN,IND,11865,False,False,False,158.0,72.0,2.0,3.0,1.0,94.0,0.53185,07:00,44.0,0.447869101978691,0.11796042617960428,False,0.0,False,1.0,1.0
907,908,2016-17,21601105,2017-03-28,PHI,BKN,7136,False,False,False,185.0,45.0,1.0,1.0,5.0,101.0,0.4678,07:30,42.0,0.29452054794520544,0.1506849315068493,False,0.0,False,0.0,0.0
908,909,2016-17,21601106,2017-03-28,PHX,ATL,4099,True,False,False,181.0,53.0,3.0,3.0,4.0,104.5,0.41815,07:30,54.0,0.4020733061828953,0.20955201777119586,False,0.0,False,1.0,0.0
909,910,2016-17,21601110,2017-03-28,WAS,LAL,11295,False,False,False,179.0,41.0,3.0,13.0,11.0,99.0,0.54775,10:30,39.0,0.452054794520548,0.32876712328767127,False,0.0,False,1.0,1.0
910,911,2016-17,21601111,2017-03-29,ATL,PHI,5626,False,False,False,167.0,37.0,9.0,9.0,7.0,90.0,0.47914999999999996,07:00,34.0,0.44594594594594594,0.1351351351351351,False,0.0,False,1.0,0.0
911,912,2016-17,21601117,2017-03-29,DAL,NOP,7633,True,False,False,174.0,50.0,12.0,6.0,3.0,92.0,0.56935,08:00,39.0,0.4217882265827471,0.0057386153276564045,False,0.0,False,2.0,2.0
912,913,2016-17,21601118,2017-03-29,GSW,SAS,44200,False,False,False,167.0,37.0,3.0,7.0,12.0,90.5,0.5266,09:30,34.0,0.7958163643095151,0.029988893002591666,False,0.0,False,5.0,4.0
913,914,2016-17,21601115,2017-03-29,MIA,NYK,7074,False,False,False,173.0,38.0,8.0,9.0,17.0,92.0,0.47324999999999995,07:30,39.0,0.43243243243243246,0.10810810810810811,False,0.0,False,1.0,1.0
914,915,2016-17,21601113,2017-03-29,MIL,BOS,19070,False,False,False,166.0,40.0,6.0,3.0,3.0,92.0,0.5214,07:30,39.0,0.5810810810810811,0.1351351351351352,False,0.0,False,2.0,2.0
915,916,2016-17,21601112,2017-03-29,OKC,ORL,23770,False,False,False,199.0,55.0,5.0,10.0,8.0,100.0,0.45955,07:00,42.0,0.4701036653091447,0.21047760088855977,False,1.0,False,1.0,1.0
916,917,2016-17,21601120,2017-03-29,UTA,SAC,4512,False,False,False,154.0,37.0,7.0,11.0,30.0,91.0,0.5403,10:30,35.0,0.5,0.21621621621621623,False,0.0,False,1.0,1.0
917,918,2016-17,21601121,2017-03-30,BKN,DET,10880,True,False,False,178.0,29.0,4.0,4.0,1.0,98.0,0.44705,07:30,27.0,0.3347747747747748,0.23711711711711708,False,0.0,False,0.0,0.0
918,919,2016-17,21601122,2017-03-30,CLE,CHI,28741,True,False,False,173.0,34.0,9.0,7.0,6.0,94.0,0.49745,08:00,37.0,0.5584042947056646,0.1708626434653832,False,0.0,False,4.0,4.0
919,920,2016-17,21601125,2017-03-30,HOU,POR,16127,True,False,False,181.0,45.0,9.0,11.0,10.0,98.5,0.51675,10:30,36.0,0.5878378378378378,0.20270270270270263,False,0.0,False,1.0,1.0
920,921,2016-17,21601124,2017-03-30,LAC,PHX,10009,False,False,False,172.0,58.0,8.0,1.0,6.0,101.0,0.59785,10:00,48.0,0.442719298245614,0.29877192982456136,False,0.0,False,1.0,1.0
921,922,2016-17,21601131,2017-03-31,DAL,MEM,3138,True,False,False,151.0,45.0,21.0,11.0,9.0,88.0,0.5002500000000001,08:00,43.0,0.48279279279279275,0.12774774774774772,False,0.0,False,1.0,1.0
922,923,2016-17,21601127,2017-03-31,DEN,CHA,7254,True,False,False,176.0,41.0,0.0,8.0,8.0,95.0,0.5764499999999999,07:00,36.0,0.46315315315315314,0.01963963963963966,False,0.0,False,1.0,1.0
923,924,2016-17,21601130,2017-03-31,DET,MIL,10946,True,False,False,181.0,50.0,8.0,2.0,3.0,90.5,0.49485,08:00,45.0,0.49026315789473685,0.059473684210526345,False,1.0,False,1.0,1.0
924,925,2016-17,21601126,2017-03-31,IND,TOR,10970,True,False,False,169.0,56.0,2.0,12.0,11.0,94.5,0.5067999999999999,07:00,44.0,0.5466666666666666,0.10666666666666663,False,0.0,False,3.0,2.0
925,926,2016-17,21601133,2017-03-31,NYK,MIA,10333,False,False,False,163.0,42.0,4.0,2.0,4.0,92.0,0.48514999999999997,08:00,35.0,0.43333333333333335,0.12,False,0.0,False,1.0,0.0
926,927,2016-17,21601129,2017-03-31,ORL,BOS,15181,True,False,False,182.0,59.0,7.0,2.0,1.0,102.5,0.49660000000000004,07:30,39.0,0.5,0.28,False,0.0,False,1.0,1.0
927,928,2016-17,21601128,2017-03-31,PHI,CLE,17345,True,False,False,177.0,35.0,18.0,27.0,17.0,98.0,0.5748,07:30,37.0,0.5042342342342342,0.26180180180180174,False,0.0,False,3.0,3.0
928,929,2016-17,21601132,2017-03-31,SAC,NOP,4878,True,False,False,184.0,36.0,20.0,20.0,28.0,101.5,0.4819000000000001,08:00,30.0,0.4066666666666667,0.040000000000000036,False,0.0,False,2.0,2.0
929,930,2016-17,21601135,2017-03-31,SAS,OKC,29918,False,False,False,166.0,54.0,13.0,5.0,5.0,94.0,0.46630000000000005,09:30,44.0,0.6756756756756757,0.18918918918918926,False,0.0,False,2.0,2.0
930,931,2016-17,21601134,2017-03-31,WAS,UTA,9925,True,False,False,159.0,47.0,3.0,3.0,7.0,90.0,0.47940000000000005,09:00,41.0,0.6133333333333333,0.0,False,0.0,False,2.0,2.0
931,932,2016-17,21601138,2017-04-01,ATL,CHI,16209,True,True,False,175.0,31.0,6.0,5.0,2.0,95.5,0.5234000000000001,05:00,33.0,0.5,0.040000000000000036,False,0.0,False,2.0,1.0
932,933,2016-17,21601137,2017-04-01,LAL,LAC,13781,True,True,False,159.0,64.0,5.0,21.0,11.0,96.0,0.54855,03:30,46.0,0.4387012987012987,0.31740259740259735,False,0.0,False,1.0,1.0
933,934,2016-17,21601139,2017-04-01,ORL,BKN,7717,True,True,False,185.0,31.0,7.0,0.0,10.0,100.0,0.562,06:00,30.0,0.2842982456140351,0.1419298245614035,False,0.0,False,0.0,0.0
934,935,2016-17,21601141,2017-04-01,PHX,POR,8759,True,True,False,176.0,63.0,10.0,10.0,13.0,101.0,0.5453,10:00,49.0,0.39140350877192986,0.20385964912280702,False,0.0,False,0.0,0.0
935,936,2016-17,21601140,2017-04-01,SAC,MIN,9760,False,True,False,165.0,71.0,4.0,6.0,6.0,101.0,0.5673,08:00,50.0,0.39349217638691325,0.023826458036984355,False,0.0,False,0.0,0.0
936,937,2016-17,21601145,2017-04-02,BOS,NYK,17959,False,True,False,157.0,51.0,13.0,17.0,16.0,94.0,0.53415,01:00,45.0,0.5131578947368421,0.2631578947368421,False,0.0,False,2.0,1.0
937,938,2016-17,21601142,2017-04-02,CHA,OKC,18937,False,True,False,161.0,44.0,5.0,14.0,12.0,104.0,0.5438,03:00,33.0,0.5169298245614036,0.11280701754385969,False,0.0,False,2.0,2.0
938,939,2016-17,21601146,2017-04-02,CHI,NOP,9681,False,True,False,173.0,53.0,16.0,8.0,7.0,99.0,0.51445,06:00,37.0,0.4605263157894737,0.05263157894736842,False,0.0,False,3.0,3.0
939,940,2016-17,21601149,2017-04-02,DEN,MIA,9861,False,True,False,173.0,48.0,10.0,6.0,3.0,98.0,0.54925,06:00,36.0,0.47675438596491226,0.020175438596491235,False,0.0,False,0.0,0.0
940,941,2016-17,21601153,2017-04-02,HOU,PHX,9775,False,True,False,200.0,52.0,5.0,7.0,7.0,109.0,0.5,09:00,47.0,0.4783834586466165,0.38533834586466165,False,0.0,False,1.0,0.0
941,942,2016-17,21601147,2017-04-02,PHI,TOR,4922,True,True,False,165.0,44.0,10.0,10.0,8.0,95.0,0.54765,06:00,39.0,0.48684210526315785,0.2368421052631579,False,0.0,False,2.0,1.0
942,943,2016-17,21601151,2017-04-02,UTA,SAS,17454,True,True,False,166.0,35.0,2.0,10.0,6.0,89.5,0.55905,03:30,35.0,0.6958771929824561,0.15491228070175433,False,0.0,False,2.0,2.0
943,944,2016-17,21601152,2017-04-02,WAS,GSW,25415,True,True,False,181.0,51.0,10.0,18.0,24.0,105.0,0.5867,08:00,40.0,0.7105263157894737,0.21052631578947367,False,0.0,False,5.0,4.0
944,945,2016-17,21600940,2017-04-03,POR,MIN,16527,True,False,False,169.0,53.0,8.0,3.0,1.0,89.0,0.51195,19:00,36.0,0.45,0.09999999999999998,False,0.0,False,0.0,0.0
945,946,2016-17,21601154,2017-04-04,BKN,PHI,6193,False,False,False,172.0,60.0,28.0,34.0,23.0,103.5,0.62595,07:00,40.0,0.2987012987012987,0.12987012987012989,False,0.0,False,0.0,0.0
946,947,2016-17,21601155,2017-04-04,CHA,WAS,6874,True,False,False,162.0,40.0,12.0,6.0,7.0,95.5,0.6013999999999999,07:00,35.0,0.5324675324675324,0.12987012987012986,False,0.0,False,2.0,2.0
947,948,2016-17,21601160,2017-04-04,CHI,NYK,8756,True,False,False,172.0,39.0,14.0,16.0,9.0,92.5,0.46404999999999996,08:00,37.0,0.43506493506493504,0.11688311688311687,False,0.0,False,2.0,2.0
948,949,2016-17,21601163,2017-04-04,DAL,SAC,3964,True,False,False,160.0,31.0,2.0,1.0,11.0,93.5,0.5,10:30,23.0,0.4053315105946685,0.031442241968557716,False,0.0,False,0.0,0.0
949,950,2016-17,21601161,2017-04-04,MEM,SAS,16097,True,False,False,169.0,36.0,2.0,9.0,6.0,86.0,0.47224999999999995,08:30,40.0,0.6608851674641147,0.23086124401913877,False,1.0,False,2.0,2.0
950,951,2016-17,21601159,2017-04-04,MIL,OKC,15652,True,False,False,165.0,51.0,24.0,30.0,31.0,93.5,0.45315000000000005,08:00,39.0,0.5426349965823649,0.04630895420369108,False,0.0,False,2.0,2.0
951,952,2016-17,21601162,2017-04-04,MIN,GSW,23792,True,False,False,180.0,50.0,8.0,18.0,14.0,98.0,0.5275,10:30,38.0,0.6130382775119617,0.410287081339713,False,0.0,False,4.0,3.0
952,953,2016-17,21601156,2017-04-04,ORL,CLE,18511,True,False,False,168.0,47.0,2.0,21.0,20.0,97.0,0.5469999999999999,07:00,39.0,0.4976930963773069,0.2940874914559125,False,0.0,False,3.0,3.0
953,954,2016-17,21601164,2017-04-04,POR,UTA,5521,True,False,False,156.0,36.0,6.0,11.0,19.0,88.5,0.5285,10:30,36.0,0.551948051948052,0.11688311688311687,False,0.0,False,1.0,1.0
954,955,2016-17,21601169,2017-04-05,CLE,BOS,32003,False,False,False,173.0,47.0,15.0,24.0,23.0,94.5,0.4889,08:00,44.0,0.6493506493506493,0.0,False,0.0,False,4.0,4.0
955,956,2016-17,21601172,2017-04-05,DAL,LAC,7353,True,False,False,161.0,49.0,13.0,17.0,11.0,96.5,0.54625,10:30,45.0,0.5090742590742591,0.18697968697968692,False,0.0,False,1.0,1.0
956,957,2016-17,21601168,2017-04-05,DEN,HOU,9611,True,False,False,191.0,56.0,9.0,6.0,6.0,107.0,0.45535000000000003,08:00,44.0,0.577922077922078,0.19480519480519481,False,0.0,False,1.0,1.0
957,958,2016-17,21601171,2017-04-05,GSW,PHX,24861,False,False,False,193.0,50.0,6.0,13.0,9.0,104.5,0.51185,10:00,41.0,0.5512820512820513,0.5384615384615384,False,0.0,False,4.0,3.0
958,959,2016-17,21601170,2017-04-05,LAL,SAS,14455,False,False,False,175.0,20.0,12.0,6.0,7.0,98.0,0.52015,08:30,26.0,0.5324675324675325,0.49350649350649356,False,0.0,False,1.0,1.0
959,960,2016-17,21601165,2017-04-05,MIA,CHA,9183,False,False,False,162.0,36.0,1.0,13.0,13.0,88.0,0.5506,07:00,31.0,0.471028971028971,0.01898101898101895,False,0.0,False,1.0,1.0
960,961,2016-17,21601167,2017-04-05,OKC,MEM,18141,False,False,False,163.0,45.0,7.0,5.0,3.0,92.0,0.52485,08:00,38.0,0.554945054945055,0.03296703296703296,False,0.0,False,2.0,2.0
961,962,2016-17,21601166,2017-04-05,TOR,DET,10095,False,False,False,167.0,33.0,10.0,12.0,3.0,92.5,0.54875,07:30,35.0,0.5285547785547785,0.148018648018648,False,0.0,False,2.0,2.0
962,963,2016-17,21601177,2017-04-06,BOS,ATL,15080,True,False,False,179.0,68.0,16.0,10.0,7.0,104.0,0.5253,08:00,59.0,0.5737595737595738,0.13453213453213464,False,0.0,False,2.0,2.0
963,964,2016-17,21601173,2017-04-06,CHI,PHI,8207,False,False,False,182.0,39.0,6.0,13.0,12.0,102.5,0.43679999999999997,07:00,38.0,0.4230769230769231,0.1282051282051282,False,0.0,False,1.0,1.0
964,965,2016-17,21601175,2017-04-06,MIL,IND,9587,True,False,False,151.0,40.0,6.0,12.0,15.0,92.0,0.53365,07:00,34.0,0.5,0.025641025641025605,False,0.0,False,2.0,2.0
965,966,2016-17,21601178,2017-04-06,MIN,POR,11324,True,False,False,168.0,46.0,8.0,7.0,7.0,98.0,0.48915,10:30,40.0,0.4448884448884449,0.08458208458208455,False,0.0,False,0.0,0.0
966,967,2016-17,21601176,2017-04-06,WAS,NYK,10660,False,False,False,169.0,49.0,8.0,7.0,3.0,91.0,0.5195,07:30,41.0,0.4935897435897436,0.2179487179487179,False,0.0,False,2.0,2.0
967,968,2016-17,21601179,2017-04-07,ATL,CLE,24752,False,False,False,170.0,25.0,2.0,5.0,14.0,97.0,0.56625,07:30,27.0,0.5833333333333333,0.14102564102564108,False,0.0,False,4.0,3.0
968,969,2016-17,21601182,2017-04-07,DET,HOU,10359,False,False,False,195.0,44.0,2.0,12.0,5.0,100.0,0.48665,08:00,32.0,0.5641025641025641,0.23076923076923078,False,0.0,False,1.0,1.0
969,970,2016-17,21601180,2017-04-07,MIA,TOR,15349,True,False,False,168.0,53.0,10.0,5.0,2.0,97.0,0.45525,07:30,45.0,0.547387211944174,0.12041544952937361,False,0.0,False,2.0,2.0
970,971,2016-17,21601185,2017-04-07,MIN,UTA,8651,True,False,False,154.0,50.0,5.0,7.0,7.0,91.0,0.61565,09:00,46.0,0.5064102564102564,0.217948717948718,False,0.0,False,1.0,1.0
971,972,2016-17,21601184,2017-04-07,NOP,DEN,4993,True,False,False,177.0,45.0,1.0,18.0,16.0,101.5,0.56225,09:00,34.0,0.4487179487179487,0.051282051282051266,False,0.0,False,2.0,2.0
972,973,2016-17,21601181,2017-04-07,NYK,MEM,4844,True,False,False,163.0,25.0,6.0,2.0,13.0,85.5,0.5363,08:00,30.0,0.45569620253164556,0.1518987341772151,False,0.0,False,2.0,2.0
973,974,2016-17,21601186,2017-04-07,OKC,PHX,18190,True,False,False,176.0,64.0,23.0,23.0,21.0,90.0,0.48475,10:00,52.0,0.4277020447906523,0.29844206426484904,False,0.0,False,1.0,1.0
974,975,2016-17,21601187,2017-04-07,SAC,LAL,10152,True,False,False,161.0,38.0,1.0,1.0,4.0,92.0,0.5125500000000001,10:30,34.0,0.34615384615384615,0.10256410256410253,False,0.0,False,0.0,0.0
975,976,2016-17,21601183,2017-04-07,SAS,DAL,9287,False,False,False,184.0,30.0,11.0,6.0,13.0,93.0,0.47040000000000004,08:30,28.0,0.5897435897435898,0.35897435897435903,False,0.0,False,1.0,1.0
976,977,2016-17,21601188,2017-04-08,CHI,BKN,17173,True,True,False,182.0,41.0,6.0,7.0,1.0,102.0,0.49195,05:00,33.0,0.3670886075949367,0.25316455696202533,False,0.0,False,1.0,1.0
977,978,2016-17,21601190,2017-04-08,IND,ORL,6374,False,True,False,170.0,41.0,9.0,17.0,15.0,101.5,0.6142000000000001,06:00,31.0,0.42405063291139244,0.13924050632911394,False,0.0,False,1.0,1.0
978,979,2016-17,21601193,2017-04-08,LAC,SAS,18142,False,True,False,164.0,28.0,9.0,12.0,11.0,89.5,0.50535,08:30,32.0,0.689873417721519,0.16455696202531644,False,0.0,False,2.0,2.0
979,980,2016-17,21601191,2017-04-08,MIL,PHI,7023,False,True,False,156.0,43.0,6.0,7.0,8.0,94.0,0.44179999999999997,07:00,37.0,0.43037974683544306,0.15189873417721522,False,0.0,False,1.0,1.0
980,981,2016-17,21601195,2017-04-08,NOP,GSW,26725,True,True,False,182.0,35.0,8.0,25.0,22.0,94.0,0.5399499999999999,10:30,30.0,0.620253164556962,0.40506329113924056,False,0.0,False,6.0,6.0
981,982,2016-17,21601194,2017-04-08,UTA,POR,11391,True,True,False,168.0,40.0,6.0,17.0,15.0,88.0,0.4598,10:00,34.0,0.5569620253164557,0.1265822784810126,False,0.0,False,1.0,1.0
982,983,2016-17,21601197,2017-04-09,CLE,ATL,39763,True,True,False,192.0,57.0,19.0,26.0,1.0,98.0,0.53605,03:30,49.0,0.5822784810126582,0.12658227848101267,False,1.0,False,4.0,4.0
983,984,2016-17,21601199,2017-04-09,DAL,PHX,4850,True,True,False,177.0,51.0,3.0,19.0,13.0,95.0,0.5526,06:00,41.0,0.34628164556962027,0.11756329113924052,False,0.0,False,0.0,0.0
984,985,2016-17,21601201,2017-04-09,DET,MEM,3640,False,True,False,157.0,29.0,9.0,8.0,13.0,88.0,0.5505,06:00,28.0,0.49659810126582277,0.08180379746835442,False,0.0,False,1.0,1.0
985,986,2016-17,21601200,2017-04-09,HOU,SAC,7823,False,True,False,174.0,61.0,16.0,18.0,7.0,104.0,0.61145,06:00,40.0,0.5316455696202531,0.2784810126582279,False,0.0,False,1.0,1.0
986,987,2016-17,21601202,2017-04-09,MIN,LAL,13714,True,True,False,167.0,51.0,2.0,1.0,1.0,97.5,0.5294,09:30,39.0,0.3481012658227848,0.08860759493670883,False,0.0,False,0.0,0.0
987,988,2016-17,21601198,2017-04-09,OKC,DEN,38604,False,True,False,180.0,37.0,1.0,10.0,1.0,96.5,0.4948,05:00,35.0,0.5253164556962026,0.08860759493670889,False,0.0,False,1.0,1.0
988,989,2016-17,21601196,2017-04-09,TOR,NYK,13009,False,True,False,158.0,38.0,3.0,1.0,13.0,91.0,0.5490999999999999,01:00,32.0,0.49375,0.23750000000000004,False,0.0,False,3.0,3.0
989,990,2016-17,21601204,2017-04-10,BKN,BOS,9874,True,False,False,177.0,60.0,18.0,13.0,9.0,102.5,0.46724999999999994,07:30,42.0,0.44375,0.38749999999999996,False,0.0,False,1.0,1.0
990,991,2016-17,21601205,2017-04-10,CLE,MIA,34893,True,False,False,184.0,56.0,4.0,11.0,3.0,100.0,0.54965,07:30,51.0,0.5625,0.14999999999999997,False,1.0,False,3.0,3.0
991,992,2016-17,21601210,2017-04-10,HOU,LAC,11731,True,False,False,175.0,55.0,4.0,28.0,29.0,99.0,0.5034000000000001,10:30,39.0,0.64375,0.0625,False,0.0,False,2.0,2.0
992,993,2016-17,21601203,2017-04-10,IND,PHI,8401,False,False,False,160.0,52.0,10.0,11.0,9.0,94.5,0.5796,07:00,42.0,0.425,0.15000000000000002,False,0.0,False,1.0,1.0
993,994,2016-17,21601206,2017-04-10,ORL,CHI,6537,True,False,False,173.0,32.0,27.0,33.0,47.0,95.5,0.49085,08:00,34.0,0.41874999999999996,0.1375,False,0.0,False,1.0,1.0
994,995,2016-17,21601209,2017-04-10,SAS,POR,17429,True,False,False,173.0,35.0,4.0,5.0,1.0,90.5,0.4919,10:00,32.0,0.63125,0.26249999999999996,False,0.0,False,1.0,1.0
995,996,2016-17,21601211,2017-04-10,UTA,GSW,25411,False,False,False,172.0,32.0,2.0,0.0,6.0,93.0,0.5300499999999999,10:30,34.0,0.71875,0.2124999999999999,False,0.0,False,5.0,5.0
