Game_Date,is_weekend,is_christmas,Total_FGA,Total_FTA,HT_Diff,Q4_Diff,Final_Diff,Avg_Pace,Avg_EFG,Total_Fouls,Avg_Win.,Win._Diff,First_Five_Games,Num_OT,is_opening_day,Num_Allstars,Active_Allstars,Num_Internationals,Active_Internationals,jumpshots_made,layups_made,dunks_made,tipins_made,MVP_points,SMA_points,ROY_points,MIP_points,DPOY_points,All_NBA_points,All_Star_Points,Total_PER,Avg_PER,Avg_Allstar_Points,Total_Viewers
1508324400,0,0,192,46,3,10,7,106.0,0.4964,38,0.5,0.0,1,0,0,1,1,7,6,25.671077,14.64580025,4.63130575,1.0913834999999998,0,19,0,3,0,0,17,21.09903226,21.09903226,17.0,16481
1508328000,0,0,171,57,2,9,12,94.0,0.44845,60,0.5,0.0,1,0,0,2,2,5,3,25.07095425,15.203261,4.63625425,1.06936275,445,5,0,10,150,493,61,43.47571579,21.73785789,30.5,14389
1508324400,0,0,191,57,3,8,5,105.0,0.50055,48,0.5,0.0,1,0,0,3,3,9,8,26.3445265,14.02893125,4.51656275,0.98644525,4,2,481,3,171,330,71,66.26253554,22.08751185,23.66666667,37819
1508335200,0,0,179,46,25,43,48,98.5,0.4603,42,0.5,0.0,1,0,0,1,1,3,2,26.61132725,13.396898,3.89639375,1.39564675,207,0,0,1,1,432,27,39.06183333,39.06183333,27.0,13509
1508412600,0,0,172,47,21,20,17,100.0,0.51285,42,0.5,0.0,1,0,0,2,2,11,9,26.58943175,13.888794,3.9982345,1.136443,32,65,0,18,0,168,23,29.45837198,14.72918599,11.5,36315
1508423400,0,0,198,36,11,24,16,106.5,0.4386,35,0.5,0.0,1,0,0,0,0,6,5,24.480529,14.55164825,5.483753500000001,1.5323084999999999,0,499,3,52,0,0,0,0.0,0.0,0.0,59644
1508414400,0,0,169,42,11,20,21,99.0,0.4719,45,0.5,0.0,1,0,0,3,3,7,6,26.15740425,13.775492499999999,4.693480999999999,1.20185275,76,0,0,35,41,379,80,74.89426788,24.96475596,26.66666667,69428
1508497200,0,0,176,48,4,3,10,100.0,0.4555,54,0.0,0.0,1,0,0,3,3,12,11,26.192389499999997,13.42955725,4.25980325,0.98023025,4,4,582,43,213,404,49,35.76059127,11.92019709,16.33333333,44501
1508497200,0,0,163,29,6,13,19,93.0,0.5708,27,1.0,0.0,1,0,0,3,3,8,7,25.79405875,15.415986499999999,4.94159875,1.1175405,813,6,0,7,0,855,75,91.94781843,30.64927281,25.0,44508
1508497200,0,0,162,55,7,10,4,99.0,0.5625,49,1.0,0.0,1,0,0,3,3,5,3,26.487861,14.341664000000002,4.0079585,1.139846,0,1,0,46,1,7,60,68.41381118,22.80460373,20.0,21300
1508506200,0,0,189,42,3,19,8,106.0,0.5781,42,0.0,0.0,1,0,0,6,6,6,2,26.52321975,14.49976725,5.1729035,1.04046125,516,5,0,6,181,1091,161,164.4946243,27.41577071,26.83333333,49468
1508508000,0,0,186,71,3,7,2,120.0,0.56985,56,0.0,0.0,1,0,0,0,0,6,4,24.662697,14.670125500000001,4.92202775,1.55784925,0,4,3,45,0,0,0,0.0,0.0,0.0,44171
1508499000,0,0,181,50,3,2,5,106.0,0.5778,44,0.5,1.0,1,0,0,0,0,7,5,25.9502685,14.84161525,4.140216000000001,0.9802895,0,0,0,52,0,0,0,0.0,0.0,0.0,15211
1508497200,0,0,173,50,10,18,18,97.0,0.503,43,1.0,0.0,1,0,0,2,2,4,4,27.27833,13.965199499999999,3.5310115,1.1335475,209,0,0,505,2,537,35,31.56721212,15.78360606,17.5,10858
1508500800,0,0,158,43,4,5,3,95.0,0.51335,38,0.5,1.0,1,0,0,2,2,10,9,26.4720105,13.744229999999998,5.257474,1.15546825,5,0,323,5,469,233,33,36.08916907,18.04458454,16.5,25978
1508587200,1,0,166,43,23,34,16,97.5,0.49455,43,0.5,1.0,1,0,0,1,1,10,10,27.10831325,13.441485,4.6395135000000005,0.79245175,965,248,1,99,2,561,29,31.50564516,31.50564516,29.0,14285
1508587200,1,0,172,46,13,1,4,92.5,0.5196,46,0.25,0.5,1,0,0,2,2,7,4,26.73093875,13.8412145,4.019461499999999,1.22424,0,0,0,47,1,8,54,55.07669323,27.53834662,27.0,13612
1508587200,1,0,161,64,5,17,10,98.5,0.4984,53,0.75,0.5,1,0,0,4,4,5,3,26.1526095,14.04802575,4.96898275,1.1415515,71,0,0,4,31,598,83,73.15772120000001,18.289430300000003,20.75,45104
1508587200,1,0,183,35,13,15,4,100.0,0.54105,37,0.25,0.5,1,0,0,2,2,5,5,26.249865000000003,14.51025325,4.30895025,1.067418,2,19,0,506,1,105,51,57.52733277,28.76366639,25.5,10725
1508590800,1,0,155,33,10,16,9,92.0,0.51635,37,0.75,0.5,1,0,0,2,2,9,8,25.5033255,13.633946,5.253049,1.09917175,76,0,323,38,507,431,28,18.4527076,9.226353801,14.0,31888
1508587200,1,0,176,47,11,23,21,97.5,0.48165,42,0.75,0.5,1,0,0,2,2,9,9,25.85924575,15.4348285,4.63327075,1.078263,738,6,0,2,0,501,41,46.71048148,23.35524074,20.5,39410
1508585400,1,0,171,73,13,31,34,107.0,0.49195,55,0.5,1.0,1,0,0,3,2,13,11,26.17332375,13.88818775,4.431276,1.0764455,36,66,481,19,171,498,47,67.44776323,33.72388161,23.5,34471
1508596200,1,0,159,68,14,26,42,101.0,0.51805,59,0.5,1.0,1,0,0,0,0,4,4,25.049670000000003,13.98597275,5.34539825,1.48850575,0,495,0,9,0,0,0,0.0,0.0,0.0,15511
1508589000,1,0,160,65,5,4,3,96.0,0.5313,45,0.75,0.5,1,0,0,2,2,5,5,26.634355,14.081904500000002,4.161695,1.1967905,282,0,0,7,1,786,70,73.90848718,36.95424359,35.0,22262
1508590800,1,0,170,33,8,14,17,89.0,0.45295,40,0.25,0.5,1,0,0,0,0,9,7,26.78419225,14.65488425,4.38941425,1.10619925,0,62,0,30,0,28,0,0.0,0.0,0.0,7125
1508587200,1,0,175,25,3,10,10,95.0,0.4204,29,0.5,1.0,1,0,0,1,1,10,8,26.990275,13.445978,3.77459325,1.16314625,6,0,0,7,0,236,28,32.94509091,32.94509091,28.0,18261
1508670000,1,0,182,39,7,13,2,101.5,0.5473,39,0.5,0.0,1,0,0,4,4,5,5,26.300660999999998,14.043323000000001,5.102344,1.227066,81,0,0,35,44,558,87,83.48880769,20.87220192,21.75,66775
1508758200,0,0,161,36,18,4,11,98.0,0.53045,36,0.41666666700000005,0.166666667,1,0,0,1,1,6,5,26.30998475,13.89639525,4.4160260000000005,1.11885925,0,19,0,2,0,0,19,17.701030300000003,17.701030300000003,19.0,15668
1508760000,0,0,163,52,1,6,9,97.0,0.4957,48,0.583333333,0.166666667,1,0,0,2,2,6,5,26.12504575,14.6078835,4.81062375,1.00233775,75,0,0,7,0,355,47,42.41133258,21.20566629,23.5,20379
1508761800,0,0,182,56,3,15,30,102.0,0.544,43,0.166666667,0.333333333,1,0,0,4,4,9,8,28.28642075,12.541449499999999,4.8584915,0.915415,71,1,1,0,31,598,85,114.8066932,28.70167329,21.25,37471
1508760000,0,0,145,60,7,6,8,92.0,0.4723,52,1.0,0.0,1,0,0,1,1,6,6,24.974501999999998,14.94806125,4.75000475,1.01858825,965,247,0,103,2,561,22,11.7396,11.7396,22.0,32916
1508756400,0,0,160,43,13,8,11,96.0,0.4751,45,0.333333333,0.666666667,1,0,0,2,2,8,5,26.335710499999998,13.75175025,4.25848425,1.06214325,4,1,481,49,172,337,44,55.62993797,27.81496898,22.0,34687
1508767200,0,0,176,56,8,11,2,102.5,0.5451,50,0.166666667,0.333333333,1,0,0,0,0,6,5,26.486084,13.74913375,4.47311225,1.2751365,0,0,0,1,0,0,0,0.0,0.0,0.0,16574
1508761800,0,0,170,47,0,1,4,98.5,0.47985,52,1.0,0.0,1,0,0,3,3,13,11,26.55511475,13.894542000000001,3.87182225,1.27085175,38,65,0,21,0,404,56,45.31900794,15.10633598,18.66666667,26687
1508763600,0,0,164,51,1,1,5,100.0,0.51575,46,0.75,0.5,1,0,0,2,2,8,7,26.16236575,15.267398000000002,4.44115675,1.12016,0,63,0,30,0,28,39,41.55082857,20.77541429,19.5,16257
1508842800,0,0,179,74,0,9,4,106.5,0.5081,50,0.666666667,0.0,1,0,0,0,0,7,5,25.9502685,14.84161525,4.140216000000001,0.9802895,0,0,0,52,0,0,0,0.0,0.0,0.0,18089
1508842800,0,0,171,35,3,1,7,93.0,0.5942,34,0.333333333,0.666666667,1,0,0,2,2,8,7,26.667408000000002,14.39887,4.234964,1.07374225,738,6,0,2,0,501,54,71.04858807,35.52429404,27.0,39489
1508846400,0,0,170,33,0,14,23,97.0,0.63345,35,0.5,0.333333333,1,0,0,3,3,6,6,26.91759475,14.69733,4.5798385,1.13660525,7,0,0,506,4,285,56,68.81404608,34.40702304,28.0,19241
1508853600,0,0,164,65,1,2,10,101.0,0.44285,48,0.5,0.333333333,1,0,0,3,3,4,2,26.716190500000003,14.17217425,3.9246449999999995,1.12275975,652,5,0,6,151,925,54,43.50614652,14.50204884,18.0,20122
1508844600,0,0,160,52,21,17,21,94.5,0.50805,41,0.166666667,0.333333333,1,0,0,3,3,11,9,26.58761775,13.5190215,4.0207805,1.142327,0,3,101,41,42,75,45,50.3113107,16.7704369,15.0,26053
1508855400,0,0,162,32,1,19,18,92.0,0.5024,39,0.833333333,0.333333333,1,0,0,0,0,9,7,25.2710885,13.60117425,5.6576515,1.2452695,0,495,323,12,466,53,0,0.0,0.0,0.0,18941
1508929200,0,0,179,41,23,17,17,97.0,0.49025,39,0.333333333,0.0,1,0,0,1,1,7,5,26.40012625,14.8286275,4.4616245,1.03225675,0,62,0,30,0,29,19,26.59765625,26.59765625,19.0,8911
1508929200,0,0,172,34,2,1,1,98.0,0.5326,32,0.5,0.5,1,0,0,2,2,10,9,25.720518,14.29181025,4.91738225,0.887733,969,248,481,102,173,891,48,51.81644195,25.90822098,24.0,34057
1508932800,0,0,172,61,6,12,18,99.5,0.46845,50,0.41666666700000005,0.166666667,1,0,0,3,3,5,5,25.94890975,14.587045999999999,4.5754135,1.08030875,78,0,0,539,42,483,73,76.51711947,25.50570649,24.33333333,23761
1508934600,0,0,146,53,8,7,9,92.0,0.55125,42,0.5,1.0,1,0,0,0,0,8,7,26.83415525,13.24494325,4.32184225,0.9443165000000001,0,1,1,4,0,0,0,0.0,0.0,0.0,9456
1508932800,0,0,156,48,5,15,17,93.0,0.5686,45,0.833333333,0.333333333,1,0,0,2,2,8,7,26.44492225,13.61558975,4.10658675,1.2212715,6,19,0,6,0,236,51,48.10799787,24.05399893,25.5,14171
1508941800,0,0,171,41,8,5,5,97.5,0.5682,31,0.583333333,0.166666667,1,0,0,6,6,10,8,26.87957325,13.840945000000001,4.80054775,1.17839925,103,65,0,16,31,766,134,141.75275680000001,23.62545946,22.33333333,34647
1508940000,0,0,173,34,7,12,9,100.0,0.46165,44,0.375,0.25,1,0,0,0,0,9,8,25.453256500000002,13.719651500000001,5.09592575,1.27081025,0,0,323,5,466,53,0,0.0,0.0,0.0,9024
1508941800,0,0,187,39,4,10,3,101.0,0.4629,45,0.666666667,0.666666667,1,1,0,2,2,7,6,25.295116500000002,14.927323000000001,4.663209999999999,1.3329,0,5,3,44,0,0,46,27.86559313,13.93279656,23.0,39914
1509019200,0,0,167,42,2,6,5,90.0,0.4321,38,0.125,0.25,1,0,0,0,0,8,6,26.8553375,13.7267835,4.084032499999999,1.060734,0,0,0,3,0,0,0,0.0,0.0,0.0,16808
1509026400,0,0,166,58,9,1,1,88.0,0.49895,45,0.875,0.25,1,0,0,1,1,3,2,26.42915925,13.27842075,4.4581195,1.370106,207,495,0,8,1,432,25,21.00236842,21.00236842,25.0,28464
1509028200,0,0,167,48,14,1,8,98.0,0.53815,41,0.25,0.0,1,0,0,2,2,7,4,26.59094725,14.524410000000001,4.5013635,1.0022495,445,5,0,6,150,493,41,42.04125,42.04125,41.0,16022
1509103800,0,0,172,38,5,17,21,94.0,0.4873,39,0.3,0.6,1,0,0,1,1,7,5,26.737551,13.89451475,3.935928,1.077868,0,0,0,51,0,1,30,37.45582759,37.45582759,30.0,13735
1509103800,0,0,180,35,1,4,5,95.0,0.48895,33,0.225,0.05,1,0,0,0,0,9,7,26.25706875,14.964644,4.441668,1.13445125,0,62,0,31,0,28,0,0.0,0.0,0.0,10507
1509102000,0,0,173,41,10,4,16,96.0,0.507,40,0.65,0.3,1,0,0,2,2,6,4,26.110429,14.4429535,4.68732425,0.8775325,965,247,0,99,2,562,53,50.77359252,25.38679626,26.5,23936
1509105600,0,0,172,60,0,1,3,96.0,0.5407,50,0.45,0.1,1,0,0,4,4,5,5,26.300660999999998,14.043323000000001,5.102344,1.227066,81,0,0,35,44,558,108,116.7454946,29.18637365,27.0,43436
1509102000,0,0,173,41,27,31,27,100.0,0.49825,39,0.875,0.25,1,0,0,1,1,11,9,26.18211275,14.4819365,4.1729,1.167667,6,0,0,7,0,236,24,35.63446667,35.63446667,24.0,20302
1509114600,0,0,172,44,6,1,9,101.0,0.4712,46,0.5,0.0,1,0,0,2,2,11,9,25.12391375,14.786579500000002,4.57792325,1.42290025,32,69,3,60,0,168,35,39.20551051,19.60275526,17.5,25157
1509114600,0,0,192,42,14,10,3,104.5,0.5287,41,0.675,0.15,1,0,0,6,6,6,5,27.050776000000003,13.9816885,4.8858345000000005,1.088399,71,1,0,0,31,598,96,95.51353866,15.91892311,16.0,49605
1509192000,1,0,160,42,2,11,6,93.0,0.46575,37,0.55,0.1,1,0,0,3,3,8,8,26.06314475,13.59977525,4.15875525,1.0983530000000001,0,22,101,41,42,74,58,57.3217402,19.10724673,19.33333333,25019
1509188400,1,0,170,39,13,6,22,99.0,0.5709,39,0.5,0.2,1,0,0,4,4,7,5,25.87589425,15.50625625,4.70454875,1.04350975,1183,11,0,6,150,994,103,145.847606,36.46190149,25.75,44665
1509201000,1,0,172,43,10,5,8,94.0,0.4414,38,0.8,0.4,1,0,0,1,1,4,2,25.673273499999997,13.96598925,4.828501999999999,1.3392545,0,495,0,54,1,7,15,23.67461765,23.67461765,15.0,16469
1509192000,1,0,162,33,5,9,14,93.0,0.5102,43,0.816666667,0.033333333,0,0,0,1,1,6,6,24.974501999999998,14.94806125,4.75000475,1.01858825,965,247,0,103,2,561,20,18.40561765,18.40561765,20.0,16976
1509195600,1,0,160,33,11,11,15,90.0,0.4821,40,0.4,0.0,1,0,0,0,0,11,9,24.8841155,14.285326999999999,5.234281,1.3146129999999998,0,4,326,48,466,53,0,0.0,0.0,0.0,25707
1509192000,1,0,166,34,19,29,32,92.5,0.4316,33,0.325,0.15,1,0,0,2,2,6,5,26.178283999999998,13.6866345,4.49946225,1.0997535,76,0,0,36,41,378,32,55.65540764,27.82770382,16.0,19645
1509193800,1,0,161,33,1,11,2,94.5,0.61405,36,0.18333333300000001,0.033333333,0,0,0,1,1,12,11,27.58017125,12.58869225,4.48921975,0.81346125,4,2,482,3,171,330,23,15.76565517,15.76565517,23.0,24630
1509271200,1,0,190,53,3,16,13,107.0,0.51365,40,0.45,0.1,1,0,0,0,0,7,5,26.160162,15.04351725,4.09954475,1.0494860000000001,0,62,0,80,0,28,0,0.0,0.0,0.0,10662
1509280200,1,0,170,29,5,1,8,95.0,0.58165,23,0.666666667,0.0,0,0,0,5,5,5,3,27.041959999999996,13.704507500000002,4.627756,1.164097,71,0,0,46,32,605,94,100.2244967,20.04489933,18.8,36033
1509262200,1,0,158,47,13,19,11,98.5,0.5877,48,0.38333333299999994,0.433333333,0,0,0,1,1,8,7,25.98198825,14.7439,4.79066725,1.10453225,75,0,0,8,0,354,33,36.81826316,36.81826316,33.0,23040
1509271200,1,0,195,43,12,7,7,107.5,0.5254,44,0.6,0.4,1,0,0,1,1,7,5,26.19023275,14.626725500000001,4.50229575,0.96306025,0,0,0,2,0,1,34,39.746,39.746,34.0,11729
1509364800,0,0,182,62,6,9,5,100.5,0.4211,44,0.666666667,0.333333333,0,0,0,1,1,4,2,25.836271,14.24641175,4.369653,1.02939725,0,0,0,4,0,1,27,34.36341379,34.36341379,27.0,6064
1509368400,0,0,156,26,9,8,15,93.0,0.55065,33,0.321428571,0.35714285700000004,0,0,0,0,0,13,12,27.32132075,12.536610000000001,4.8097650000000005,0.872877,0,1,324,4,466,53,0,0.0,0.0,0.0,7253
1509363000,0,0,167,54,22,3,6,98.0,0.54845,49,0.45,0.1,0,0,0,1,1,10,8,26.4054435,14.766948499999998,4.45265975,1.2045540000000001,0,62,0,31,0,29,38,31.95505882,31.95505882,38.0,14021
1509373800,0,0,175,60,17,21,28,99.5,0.58725,43,0.685714286,0.228571429,0,0,0,4,4,5,3,26.2361885,13.60601375,5.706378,1.2878075,71,495,0,8,31,598,81,122.3631639,30.59079098,20.25,35991
1509363000,0,0,184,60,2,3,3,99.0,0.53775,53,0.45,0.1,1,1,0,3,3,5,5,26.60161625,13.96653025,4.83588075,1.21417525,5,19,0,2,3,180,54,47.25699103,15.75233034,18.0,25269
1509364800,0,0,170,36,4,3,16,102.0,0.55,41,0.583333333,0.166666667,0,0,0,2,2,8,6,25.424916,15.58357475,4.768897,1.00302575,445,5,0,8,150,493,51,46.954995000000004,23.477497500000002,25.5,9255
1509364800,0,0,163,62,2,12,8,102.0,0.5442,54,0.523809524,0.380952381,0,0,0,2,2,10,10,25.720518,14.29181025,4.91738225,0.887733,969,248,481,102,173,891,51,64.16744211,32.08372105,25.5,31460
1509451200,0,0,157,43,18,21,19,94.0,0.5241,42,0.583333333,0.166666667,0,0,0,3,3,6,6,25.30493475,14.703751,5.206097,1.14355175,151,0,0,41,41,732,60,70.79557398,23.59852466,20.0,32973
1509449400,0,0,198,54,6,1,8,113.5,0.48835,48,0.380952381,0.095238095,0,0,0,0,0,4,3,25.86205375,14.13776675,4.18324275,1.21842325,0,0,0,51,0,0,0,0.0,0.0,0.0,17947
1509447600,0,0,173,36,25,21,18,95.5,0.46295,35,0.333333333,0.333333333,0,0,0,1,1,7,7,27.15308675,14.31743525,4.10773,1.01303725,2,0,0,505,1,105,14,14.36028571,14.36028571,14.0,14291
1509535800,0,0,172,38,2,3,6,99.5,0.46285,38,0.26666666699999997,0.133333333,1,0,0,1,1,6,5,26.47923925,13.60984175,4.2329989999999995,1.08686275,0,19,0,3,0,0,20,19.30738235,19.30738235,20.0,6958
1509537600,0,0,178,34,12,26,22,103.0,0.5315,38,0.5625,0.125,0,0,0,2,2,9,8,26.11574625,14.3812745,4.6783595,1.04982975,965,247,0,100,2,562,50,35.7802,17.8901,25.0,15558
1509534000,0,0,176,33,1,7,17,100.5,0.5870000000000001,42,0.5,0.14285714300000002,0,0,0,3,3,7,7,26.43803375,15.299281500000001,4.31091525,1.0542975,740,6,0,505,1,606,69,72.43533068,24.14511023,23.0,32640
1509534000,0,0,175,44,3,0,5,99.5,0.60895,43,0.571428571,0.0,0,0,0,2,2,6,4,26.12504575,14.6078835,4.81062375,1.00233775,75,0,0,7,0,355,40,45.75240441,22.87620221,20.0,15226
1509537600,0,0,157,30,0,6,2,97.0,0.56495,38,0.7142857140000001,0.0,0,0,0,0,0,7,6,25.05430575,15.13183325,4.56497625,1.1041159999999999,0,0,0,6,0,0,0,0.0,0.0,0.0,11299
1509534000,0,0,175,68,12,3,6,97.0,0.5241,52,0.5476190479999999,0.23809523800000001,0,0,0,2,2,5,5,25.8642575,14.3616475,4.52485475,1.28909725,0,1,0,1,0,0,61,54.6551886,27.3275943,30.5,9631
1509541200,0,0,183,63,0,5,9,97.5,0.4481,46,0.571428571,0.0,0,1,0,1,1,8,7,26.83274575,13.0120995,4.208647,1.1524105,207,0,323,4,467,485,33,26.61772093,26.61772093,33.0,13414
1509624000,0,0,170,39,5,6,20,98.5,0.5167,30,0.598214286,0.053571429000000004,0,0,0,5,5,9,6,27.280416499999998,13.398129,4.576906500000001,1.2051025,77,0,0,5,31,834,112,135.7130528,27.14261057,22.4,63202
1509633000,0,0,165,54,4,2,3,97.0,0.5435,41,0.46428571399999996,0.071428571,0,0,0,1,1,5,4,26.04218625,13.962573499999998,4.034749,1.4394495,207,4,3,44,1,432,32,31.36346154,31.36346154,32.0,38906
1509719400,0,0,185,65,9,11,12,113.0,0.50725,51,0.375,0.0,0,0,0,0,0,6,4,25.29291275,14.70344225,4.321598000000001,1.262226,0,4,3,94,0,0,0,0.0,0.0,0.0,26075
1509715800,0,0,171,38,18,4,7,92.0,0.4915,32,0.660714286,0.17857142899999998,0,0,0,4,4,8,8,25.762189499999998,13.676568,4.4252185,1.11124375,76,3,101,74,83,452,89,91.95122442,22.9878061,22.25,45466
1509712200,0,0,163,68,4,9,7,99.0,0.4933,46,0.5625,0.125,0,0,0,2,2,8,4,26.964078000000004,13.596515,3.97757675,1.09294825,6,0,0,5,0,237,27,21.05767992,10.52883996,13.5,11712
1509708600,0,0,170,41,18,21,15,101.0,0.5556,32,0.39583333299999995,0.541666667,0,0,0,1,1,8,7,25.9673715,14.578970000000002,4.66736775,0.979727,965,247,0,100,2,561,29,44.75122581,44.75122581,29.0,8961
1509706800,0,0,189,33,7,3,11,105.0,0.5515,38,0.5625,0.125,0,0,0,2,2,9,8,26.37910975,14.34003525,4.40999825,0.94929525,6,1,481,508,172,435,49,51.71697008,25.85848504,24.5,25848
1509714000,0,0,157,36,7,5,1,93.5,0.5356,40,0.46428571399999996,0.071428571,0,0,0,1,1,7,6,25.8809705,14.84770225,4.5906345,1.16058,0,81,0,31,0,28,23,29.27379412,29.27379412,23.0,9744
1509714000,0,0,151,52,1,7,9,92.0,0.5501,52,0.598214286,0.053571429000000004,0,0,0,2,2,14,13,25.91447325,13.836105499999999,4.75182125,1.13586125,32,65,323,20,466,221,52,48.7620188,24.3810094,26.0,8688
1509796800,1,0,165,32,10,24,13,96.0,0.56545,39,0.3625,0.525,0,0,0,2,2,9,9,28.11865625,12.945986999999999,4.65906,1.00077125,5,1,1,1,3,180,35,42.3317261,21.16586305,17.5,14194
1509800400,1,0,178,44,5,27,19,105.0,0.57135,41,0.611111111,0.111111111,0,0,0,4,4,8,6,26.71646475,14.6302415,5.06095425,1.144411,71,62,0,30,31,626,77,127.47677250000001,31.86919314,19.25,32494
1509780600,1,0,167,55,4,7,9,92.5,0.51775,50,0.669642857,0.089285714,0,0,0,0,0,4,3,24.783923,14.3095075,5.16972875,1.316709,0,495,0,12,0,0,0,0.0,0.0,0.0,18677
1509796800,1,0,186,34,0,7,6,94.5,0.43155,28,0.365079365,0.158730159,0,1,0,2,2,7,4,26.23307825,14.54761625,4.37059025,0.998505,445,5,0,8,150,493,52,42.99947079,21.49973539,26.0,22054
1509793200,1,0,155,35,3,11,9,94.0,0.59035,42,0.39583333299999995,0.541666667,0,0,0,1,1,6,5,27.1096875,13.72915025,3.9562160000000004,1.12588525,0,0,0,46,1,7,16,29.52958333,29.52958333,16.0,17377
1509868800,1,0,182,57,9,13,2,102.0,0.51515,49,0.27777777800000003,0.333333333,0,0,0,2,2,8,6,26.498153499999997,14.685423499999999,4.417991000000001,1.10573875,738,6,0,1,0,501,30,40.38598509,20.19299255,15.0,45369
1509879600,1,0,180,38,11,8,16,99.0,0.4478,40,0.7222222220000001,0.111111111,0,0,0,2,2,11,10,25.80033525,14.466122,4.2250685,1.0447485,0,3,101,42,42,74,25,23.13547906,11.56773953,12.5,28552
1509886800,1,0,170,51,17,18,18,97.0,0.49755,43,0.611111111,0.111111111,0,0,0,3,3,5,3,27.120772,13.947455499999998,4.70687075,1.085852,5,0,0,1,3,181,38,40.58228602,13.52742867,12.66666667,10662
1509885000,1,0,167,36,13,12,7,93.0,0.5392,38,0.5277777779999999,0.055555556,0,0,0,2,2,8,7,26.774338,14.4294995,4.1709755,1.111392,2,0,0,506,1,106,57,46.50671053,23.25335526,28.5,13866
1509892200,1,0,172,37,8,18,5,100.5,0.52325,38,0.5555555560000001,0.222222222,0,0,0,0,0,6,4,24.39695,14.99366025,4.74635825,1.3860525,0,4,3,48,0,0,0,0.0,0.0,0.0,16479
1509870600,1,0,171,49,13,23,3,93.5,0.48315,48,0.5,0.25,0,0,0,1,1,4,3,25.40069425,13.8234745,5.23605825,1.3039764999999999,0,514,0,9,0,0,12,13.8150625,13.8150625,12.0,26935
1509890400,1,0,163,43,4,11,4,99.0,0.52925,47,0.5277777779999999,0.055555556,0,0,0,3,3,3,3,26.66139625,13.311192499999999,4.053517,1.22400825,283,0,0,34,42,810,88,90.52587695,30.17529232,29.33333333,19018
1509883200,1,0,169,40,4,17,17,96.0,0.53435,35,0.5,0.111111111,0,0,0,1,1,8,6,26.093898,13.778088,4.21592675,1.40580075,6,0,0,6,0,236,21,31.57916667,31.57916667,21.0,10640
1509883200,1,0,169,45,18,30,27,102.0,0.62015,42,0.627777778,0.144444444,0,0,0,1,1,11,10,25.461667499999997,14.239728,5.2379275000000005,0.94714875,965,247,323,103,468,614,56,68.96745714,68.96745714,56.0,17033
1509879600,1,0,165,50,16,8,11,95.5,0.51455,50,0.5625,0.125,0,0,0,4,3,10,10,26.32547425,14.478101500000001,4.18075025,1.15414825,32,66,0,16,0,168,66,41.12401081,13.7080036,22.0,15385
1509976800,0,0,173,64,6,4,6,101.0,0.41600000000000004,59,0.36666666700000006,0.066666667,0,0,0,0,0,4,3,25.86205375,14.13776675,4.18324275,1.21842325,0,0,0,51,0,0,0,0.0,0.0,0.0,16223
1509971400,0,0,162,42,0,7,3,96.0,0.5648,43,0.5,0.6,0,0,0,2,2,10,9,26.439242999999998,13.716717000000001,4.00978875,1.07222425,0,3,101,41,42,74,50,60.33752088,30.16876044,25.0,35365
1509982200,0,0,170,41,13,18,17,100.0,0.4203,41,0.5722222220000001,0.255555556,0,0,0,5,5,5,4,26.76938075,13.56199275,5.03531225,1.128819,71,19,0,1,31,598,87,87.66315631,17.53263126,17.4,31003
1510063200,0,0,182,42,11,20,8,111.0,0.50515,37,0.45,0.1,0,0,0,0,0,7,5,26.160162,15.04351725,4.09954475,1.0494860000000001,0,62,0,80,0,28,0,0.0,0.0,0.0,4703
1510057800,0,0,166,38,11,11,5,91.5,0.612,41,0.5277777779999999,0.055555556,0,0,0,2,2,7,4,26.97751525,13.679625,4.29800775,1.06063875,0,0,0,1,0,2,49,51.22490909,25.61245455,24.5,18905
1510057800,0,0,161,52,20,17,5,98.0,0.59615,45,0.402777778,0.305555556,0,0,0,2,2,11,9,26.58943175,13.888794,3.9982345,1.136443,32,65,0,18,0,168,41,40.98567424,20.49283712,20.5,8094
1510056000,0,0,166,52,11,14,14,99.0,0.51315,42,0.323232323,0.464646465,0,0,0,2,2,9,8,27.73232175,13.178606,4.238694000000001,0.891164,0,2,1,0,0,0,46,39.43643243,19.71821622,23.0,7900
1510061400,0,0,166,36,3,16,13,93.5,0.60215,40,0.577777778,0.04444444400000001,0,0,0,1,1,8,5,25.91173,13.65961075,4.7776525,1.38026,6,495,0,13,0,236,25,26.69684848,26.69684848,25.0,16445
1510056000,0,0,165,54,2,4,5,97.0,0.59975,47,0.42222222200000004,0.04444444400000001,0,0,0,3,3,8,7,25.79405875,15.415986499999999,4.94159875,1.1175405,813,6,0,7,0,855,102,121.7540382,40.58467941,34.0,48917
1510056000,0,0,180,40,14,2,5,97.0,0.55385,39,0.5,0.0,0,0,0,3,3,6,3,26.003704,15.44802775,4.4465415,0.97906025,447,5,0,511,151,598,84,80.37122719,26.79040906,28.0,14153
1510066800,0,0,165,35,1,10,8,100.5,0.4603,41,0.27777777800000003,0.333333333,0,0,0,2,2,6,5,26.536153000000002,13.66342825,4.6302355,1.1034979999999999,76,0,0,34,41,378,32,22.12264865,11.06132432,16.0,19014
